101,1719950599.8750
102,1719950599.8757
103,1719950599.9617
104,1719950600.0663
105,1719950600.1681
106,1719950600.2730
107,1719950600.3748
108,1719950600.4807
109,1719950600.5829
110,1719950600.6847
111,1719950600.7876
112,1719950600.8915
113,1719950600.9977
114,1719950601.1000
115,1719950601.2012
116,1719950601.3051
117,1719950601.4096
118,1719950601.5136
119,1719950601.6143
120,1719950601.7183
121,1719950601.8207
122,1719950601.9250
123,1719950602.0242
124,1719950602.1317
125,1719950602.2365
126,1719950602.3374
127,1719950602.4400
128,1719950602.5446
129,1719950602.6509
130,1719950602.7546
131,1719950602.8567
132,1719950602.9603
133,1719950603.0540
134,1719950603.1674
135,1719950603.2709
136,1719950603.3738
137,1719950603.4772
138,1719950603.5788
139,1719950603.6806
140,1719950603.7875
141,1719950603.8893
142,1719950603.9925
143,1719950604.0979
144,1719950604.2033
145,1719950604.3059
146,1719950604.4077
147,1719950604.5122
148,1719950604.6157
149,1719950604.7150
150,1719950604.8217
151,1719950604.9253
152,1719950605.0286
153,1719950605.1327
154,1719950605.2342
155,1719950605.3388
156,1719950605.4419
157,1719950605.5464
158,1719950605.6334
159,1719950605.7490
160,1719950605.8534
161,1719950605.9558
162,1719950606.0612
163,1719950606.1639
164,1719950606.2655
165,1719950606.3697
166,1719950606.4736
167,1719950606.5759
168,1719950606.6798
169,1719950606.7827
170,1719950606.8863
171,1719950606.9905
172,1719950607.0912
173,1719950607.1965
174,1719950607.2990
175,1719950607.4045
176,1719950607.5063
177,1719950607.6103
178,1719950607.7103
179,1719950607.8170
180,1719950607.9219
181,1719950608.0241
182,1719950608.1261
183,1719950608.2321
184,1719950608.3339
185,1719950608.4378
186,1719950608.5404
187,1719950608.6436
188,1719950608.7489
189,1719950608.8516
190,1719950608.9552
191,1719950609.0573
192,1719950609.1602
193,1719950609.2643
194,1719950609.3679
195,1719950609.4702
196,1719950609.5732
197,1719950609.6769
198,1719950609.7788
199,1719950609.8838
200,1719950609.9864
